ID	Cat	Site_ID	AKB	E_coord	N_coord	CK	StoneWalls	Pithoi	Мillstones	Area_daa	SiteOffsite	Type	Relative	Absolute	Кат	Полеви	АКБ	X	Y	СК	Зидове	Питоси	Хромели	дка	Вид	Абсолютна	Област	Община	Землище	Топоним	Експедиция	Година_на_регистрация	Начин_на_добиване_на_данните	Начин_на_локализация_и_достоверност_на_координатите	Релативна	Пра.	Палео.	Нео.	РНео.	СНео.	КНео.	Х	РХ	КХ	БЕ	РБЕ	РБЕ1	РБЕ2	РБЕ3	СБЕ	КБЕ	ЖЕ	РЖЕ	РЖЕ1	РЖЕ2	КЖЕ	КЖЕ1	КЖЕ2	А	К	Ел.	РЕл.	КЕл.	РЕ	КА	КРЕ	РВ	Ср.	РСр.	ЗСр.	КСр.	ПБЦ	ВБЦ	Възраждане	Неопр.	Н.в.	Хипсометрия	Експозиция_код	Експозиция	Наклон	СР2201	СР2202	СР2203	СР2204	СР2205	СР2206	СР2207	СР2208	СР2209	СР2210	СР2211	СР2212	СР2022	Форми_релеф_код	Форми_релефа	Параметри_релеф_код	Параметри_релеф	Почви_код	Почви	Възраст_скали_код	Възраст_скали	Литология_скали_код	Литология_скали	Разстояние_Тунджа_3D	Разстояние_Тунджа_2D	Разстояние_Севтополис_3D	Разстояние_Севтополис_2D	Разстояние_извори_3D	Разстояние_извори_2D	Разстояние_реки_3D	Разстояние_реки_2D	PREHIST	PALEO	NEO	EarlyNEO	MidNEO	LateNEO	CHALCO	EarlyCHALCO	LateCHALCO	BA	EBA	EBA1	EBA2	EBA3	MBA	LBA	IA	EIA	EIA1	EIA2	LIA	LIA1	LIA2	ANTIQ	CLASSICAL	HELLEN	EarlyHELLEN	LateHELLEN	RP	LA	LRP	EByz	MA	EMA	HMA	LMA	1BK	2BK	Renaissance	UNIDENT.	Elevation	Aspect	Slope	ASR2201	ASR2202	ASR2203	ASR2204	ASR2205	ASR2206	ASR2207	ASR2208	ASR2209	ASR2210	ASR2211	ASR2212	ASR2022	Geomorphon	Paramscale	Soils	GeoSeries	GeoLitho	TonsBank3D	TonsBanks2D	Seuto3D	Seuto2D	Spring3D	Spring2D	Rivers3D	Rivers2D
24	132			25,586111000	42,753056000	NA	NA	NA	NA	NA		Road	Неопр.		132			25,586111000	42,753056000	нд	нд	нд	нд	нд	Път		Стара Загора	Мъглиж	Борущица	Друма			Литературни данни	Посоченият източник	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	987	Нископланински	9	СЗ	1	30542	50028	98302	141013	182289	190257	189380	158844	112082	63971	34016	24125	1274850	3	Било	5	Изпъкнал	5	Кафяви горски	2	Седиментни (горна креда)	1	Седиментни	20530	19967	28081	27401	999	940	754	656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	987	9	1	30542	50028	98302	141013	182289	190257	189380	158844	112082	63971	34016	24125	1274850	3	5	5	2	1	20530	19967	28081	27401	999	940	754	656
434	1652			25,533443000	42,783073000	NA	NA	NA	NA	NA		Road	Неопр.		1652			25,533443000	42,783073000	нд	нд	нд	нд	нд	Път		Габрово	Трявна 	Станчов хан	Кръстец			Литературни данни	По описание в посочената публикация и топонимията	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	990	Нископланински	7	ЮЗ	19	36998	57598	106633	145353	181180	186380	186897	161561	119673	72394	40746	29752	1325164	2	Връх	5	Изпъкнал	9	Псевдоподзолисти	2	Седиментни (горна креда)	1	Седиментни	24877	24455	26750	26132	1929	1716	711	589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	990	7	19	36998	57598	106633	145353	181180	186380	186897	161561	119673	72394	40746	29752	1325164	2	5	9	2	1	24877	24455	26750	26132	1929	1716	711	589
593	1721	6061	10006541	25,061997000	42,679018000	NA	NA	NA	NA	NA	Site	Mound	Неопр.		1721	6061	10006541	25,061997000	42,679018000	нд	нд	нд	нд	нд	Могила		Стара Загора	Павел баня	Тъжа		Павел баня, есен 2018	2018	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	994	Нископланински	7	ЮЗ	14	39462	60965	111689	151016	187085	191985	192757	167533	125065	76418	43391	31809	1379174	6	Склон	5	Изпъкнал	5	Кафяви горски	2	Седиментни (горна креда)	1	Седиментни	7403	6911	21142	20997	929	800	197	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	994	7	14	39462	60965	111689	151016	187085	191985	192757	167533	125065	76418	43391	31809	1379174	6	5	5	2	1	7403	6911	21142	20997	929	800	197	163
592	1720	6060	10006540	25,062381000	42,678875000	NA	NA	NA	NA	NA	Site	Mound	Неопр.		1720	6060	10006540	25,062381000	42,678875000	нд	нд	нд	нд	нд	Могила		Стара Загора	Павел баня	Тъжа		Павел баня, есен 2018	2018	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	994	Нископланински	7	ЮЗ	13	39607	61209	112267	151703	187889	192807	193572	168273	125677	76746	43552	31925	1385225	6	Склон	5	Изпъкнал	5	Кафяви горски	2	Седиментни (горна креда)	1	Седиментни	7452	6939	21099	20962	906	782	156	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	994	7	13	39607	61209	112267	151703	187889	192807	193572	168273	125677	76746	43552	31925	1385225	6	5	5	2	1	7452	6939	21099	20962	906	782	156	132
43	87			25,056664000	42,525139000	NA	NA	NA	NA	NA		Tower	Неопр.		87			25,056664000	42,525139000	нд	нд	нд	нд	нд	Кула		Стара Загора	Павел баня	Александрово	Кулата			Топонимия	Име на местността и описание в посочената публикация	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	997	Нископланински	7	ЮЗ	2	32596	52617	101708	143936	184344	191709	191174	161587	115476	66963	36185	25883	1304177	2	Връх	5	Изпъкнал	5	Кафяви горски	11	Високостепенни метаморфни (палеозой)	2	Метаморфни	8138	7965	22884	22667	200	178	524	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	997	7	2	32596	52617	101708	143936	184344	191709	191174	161587	115476	66963	36185	25883	1304177	2	5	5	11	2	8138	7965	22884	22667	200	178	524	460
329	370		10003389	25,237500000	42,501944000	NA	NA	NA	NA	NA		Mound	Неопр.		370		10003389	25,237500000	42,501944000	нд	нд	нд	нд	нд	Могила		Стара Загора	Братя Даскалови	Горно Ново село	Тааталъка			АКБ картон	Координати и скици от АКБ картона	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1001	Среднопланински	5	ЮИ	9	36042	56854	106972	147915	186343	192532	192631	165071	120586	71798	39806	28849	1345398	3	Било	5	Изпъкнал	5	Кафяви горски	12	Интрузивни магмени (горен палеозой)	3	Интрузивни магмени	11728	11586	13863	13744	552	475	636	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1001	5	9	36042	56854	106972	147915	186343	192532	192631	165071	120586	71798	39806	28849	1345398	3	5	5	12	3	11728	11586	13863	13744	552	475	636	502
328	369		10003388	25,237500000	42,502222000	NA	NA	NA	NA	NA		Mound	Неопр.		369		10003388	25,237500000	42,502222000	нд	нд	нд	нд	нд	Могила		Стара Загора	Братя Даскалови	Горно Ново село	Тааталъка			АКБ картон	Координати и скици от АКБ картона	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1005	Среднопланински	5	ЮИ	5	34423	54896	104636	146336	185866	192664	192442	163787	118366	69581	38110	27451	1328559	3	Било	5	Изпъкнал	5	Кафяви горски	11	Високостепенни метаморфни (палеозой)	2	Метаморфни	11703	11556	13837	13715	577	497	608	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1005	5	5	34423	54896	104636	146336	185866	192664	192442	163787	118366	69581	38110	27451	1328559	3	5	5	11	2	11703	11556	13837	13715	577	497	608	474
492	1474			24,903177000	42,880174000	NA	y	NA	NA	NA		Fortress	ЖЕ		1474			24,903177000	42,880174000	нд	да	нд	нд	нд	Крепост		Ловеч	Априлци	Скандало	Калето			Литературни данни	По данни дадени в посочената публикация и топонимията	ЖЕ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1005	Среднопланински	9	СЗ	2	30015	49366	97461	140363	181950	190108	189129	158270	111259	63213	33460	23675	1268270	2	Връх	5	Изпъкнал	9	Псевдоподзолисти	5	Седиментни (юра – долна креда)	1	Седиментни	18210	17506	45122	43965	16112	15681	727	549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1005	9	2	30015	49366	97461	140363	181950	190108	189129	158270	111259	63213	33460	23675	1268270	2	5	9	5	1	18210	17506	45122	43965	16112	15681	727	549
595	1723	6063	10006543	25,050382000	42,683335000	NA	NA	NA	NA	NA	Site	Mound	Неопр.		1723	6063	10006543	25,050382000	42,683335000	нд	нд	нд	нд	нд	Могила		Стара Загора	Павел баня	Тъжа	Светицата	Павел баня, есен 2018	2018	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1011	Среднопланински	7	ЮЗ	11	37569	58720	109218	149586	187107	192757	193144	166509	122770	73916	41411	30169	1362877	6	Склон	5	Изпъкнал	5	Кафяви горски	14	Нискостепенни метаморфни (долен палеозой)	2	Метаморфни	6642	6077	22254	22054	131	113	433	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1011	7	11	37569	58720	109218	149586	187107	192757	193144	166509	122770	73916	41411	30169	1362877	6	5	5	14	2	6642	6077	22254	22054	131	113	433	374
	296			25,432686000	42,789499000	NA	NA	NA	NA	NA		Road	РЕ		296			25,432686000	42,789499000	нд	нд	нд	нд	нд	Път		Габрово	Габрово	Габрово	Мъхченица			Литературни данни	Топографска карта М 1:5000	РЕ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1014	Среднопланински	5	ЮИ	4	34871	55448	105328	146855	186112	192771	192612	164247	119040	70213	38582	27837	1333917	3	Било	5	Изпъкнал	5	Кафяви горски	2	Седиментни (горна креда)	1	Седиментни	21814	21409	22100	21692	2982	2779	818	664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1014	5	4	34871	55448	105328	146855	186112	192771	192612	164247	119040	70213	38582	27837	1333917	3	5	5	2	1	21814	21409	22100	21692	2982	2779	818	664
330	371		10003390	25,236111000	42,501389000	NA	NA	NA	NA	NA		Mound	Неопр.		371		10003390	25,236111000	42,501389000	нд	нд	нд	нд	нд	Могила		Стара Загора	Братя Даскалови	Горно Ново село	Тааталъка			АКБ картон	Координатите са поставени от Вероника Генчева на базата на скиците в АКБ картона	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1016	Среднопланински	3	СИ	6	29081	48124	95664	138542	180280	188648	187534	156440	109399	61746	32460	22887	1250806	3	Било	5	Изпъкнал	5	Кафяви горски	12	Интрузивни магмени (горен палеозой)	3	Интрузивни магмени	11789	11623	13974	13846	619	527	750	609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1016	3	6	29081	48124	95664	138542	180280	188648	187534	156440	109399	61746	32460	22887	1250806	3	5	5	12	3	11789	11623	13974	13846	619	527	750	609
182	1880	2048	5510259	25,300390000	42,735853330	n	n	NA	NA	NA	Site	Fossa, valum	КСр. (?)		1880	2048	5510259	25,300390000	42,735853330	не	не	нд	нд	нд	Землено укрепление		Стара Загора	Казанлък	Шейново	Черни връх	Казанлък 2010	2010	Теренни издирвания	Посетен на терен и точно поставени координати	КСр. (?)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1018	Среднопланински	8	З	5	35276	55839	105516	146472	185122	191532	191507	163652	119075	70605	38991	28204	1331789	2	Връх	5	Изпъкнал	5	Кафяви горски	14	Нискостепенни метаморфни (долен палеозой)	2	Метаморфни	12664	12521	13191	13083	1104	760	430	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1018	8	5	35276	55839	105516	146472	185122	191532	191507	163652	119075	70605	38991	28204	1331789	2	5	5	14	2	12664	12521	13191	13083	1104	760	430	310
494	93			24,977504000	42,819613000	NA	NA	NA	NA	NA		Fortress	КЖЕ; РЕл.; КЕл.; КА		93			24,977504000	42,819613000	нд	нд	нд	нд	нд	Крепост		Ловеч	Априлци	Априлци	Голям Острец			Литературни данни	По данни дадени в посочените публикации и топонимията	КЖЕ; РЕл.; КЕл.; КА	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1028	Среднопланински	9	СЗ	18	19313	35210	77373	120782	164863	175595	173012	138829	90649	46542	22030	14654	1078852	2	Връх	5	Изпъкнал	5	Кафяви горски	1	Седиментни (долна креда)	1	Седиментни	10752	10049	36003	34969	7500	6934	1204	922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1028	9	18	19313	35210	77373	120782	164863	175595	173012	138829	90649	46542	22030	14654	1078852	2	5	5	1	1	10752	10049	36003	34969	7500	6934	1204	922
495	94			24,980230000	42,814587000	NA	NA	NA	NA	NA		Tower	КЖЕ; РЕл.; КЕл.; КА		94			24,980230000	42,814587000	нд	нд	нд	нд	нд	Кула		Ловеч	Априлци	Априлци	Соколов връх			Литературни данни	По данни дадени в посочените публикации и топонимията	КЖЕ; РЕл.; КЕл.; КА	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1028	Среднопланински	9	СЗ	20	37174	57457	105511	142893	177273	181988	182684	158570	118196	72068	40874	29965	1304651	2	Връх	5	Изпъкнал	5	Кафяви горски	1	Седиментни (долна креда)	1	Седиментни	10254	9518	35384	34440	6904	6379	1198	905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1028	9	20	37174	57457	105511	142893	177273	181988	182684	158570	118196	72068	40874	29965	1304651	2	5	5	1	1	10254	9518	35384	34440	6904	6379	1198	905
440	22		10005741	25,077827000	42,505643000	NA	NA	NA	NA	NA		Mound	Неопр.		22		10005741	25,077827000	42,505643000	нд	нд	нд	нд	нд	Могила		Стара Загора	Павел баня	Александрово				Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1037	Среднопланински	4	И	6	30362	49760	97894	140609	181966	190009	189087	158450	111657	63649	33817	23981	1271241	5	Седловина	5	Изпъкнал	5	Кафяви горски	11	Високостепенни метаморфни (палеозой)	2	Метаморфни	9929	9784	22468	22250	196	174	626	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1037	4	6	30362	49760	97894	140609	181966	190009	189087	158450	111657	63649	33817	23981	1271241	5	5	5	11	2	9929	9784	22468	22250	196	174	626	529
	294			25,406543000	42,799899000	y	y	NA	NA	NA		Tower	РЕ		294			25,406543000	42,799899000	да	да	нд	нд	нд	Кула		Габрово	Габрово	Габрово	В. Мъхченица			Литературни данни	Топографска карта М 1:50 000	РЕ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1037	Среднопланински	2	С	7	29470	48614	96323	139161	180800	189077	188017	157042	110069	62314	32873	23222	1256983	3	Било	5	Изпъкнал	5	Кафяви горски	5	Седиментни (юра – долна креда)	1	Седиментни	21970	21599	22156	21815	5103	4529	1083	834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1037	2	7	29470	48614	96323	139161	180800	189077	188017	157042	110069	62314	32873	23222	1256983	3	5	5	5	1	21970	21599	22156	21815	5103	4529	1083	834
	295			25,406581000	42,799602000	NA	NA	NA	NA	NA		Road	РЕ		295			25,406581000	42,799602000	нд	нд	нд	нд	нд	Път		Габрово	Габрово	Габрово	В. Мъхченица			Литературни данни	Топографска карта М 1:50 000	РЕ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1037	Среднопланински	9	СЗ	10	28587	47427	94574	137324	179031	187474	186300	155169	108239	60907	31924	22477	1239433	3	Било	5	Изпъкнал	5	Кафяви горски	5	Седиментни (юра – долна креда)	1	Седиментни	21972	21569	22115	21785	5057	4499	1117	862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1037	9	10	28587	47427	94574	137324	179031	187474	186300	155169	108239	60907	31924	22477	1239433	3	5	5	5	1	21972	21569	22115	21785	5057	4499	1117	862
